,date,country,continent,value
94033,2020-05-21,United Kingdom,Europe,151
94034,2020-05-22,United Kingdom,Europe,151
94035,2020-05-23,United Kingdom,Europe,152
94036,2020-05-24,United Kingdom,Europe,154
94037,2020-05-25,United Kingdom,Europe,154
94038,2020-05-26,United Kingdom,Europe,154
94039,2020-05-27,United Kingdom,Europe,157
94040,2020-05-28,United Kingdom,Europe,158
94041,2020-05-29,United Kingdom,Europe,161
94042,2020-05-30,United Kingdom,Europe,169
94043,2020-05-31,United Kingdom,Europe,170
94044,2020-06-01,United Kingdom,Europe,170
94045,2020-06-02,United Kingdom,Europe,172
94046,2020-06-03,United Kingdom,Europe,173
94047,2020-06-04,United Kingdom,Europe,173
94048,2020-06-05,United Kingdom,Europe,174
94049,2020-06-06,United Kingdom,Europe,175
94050,2020-06-07,United Kingdom,Europe,176
94051,2020-06-08,United Kingdom,Europe,176
94052,2020-06-09,United Kingdom,Europe,176
94053,2020-06-10,United Kingdom,Europe,176
94054,2020-06-11,United Kingdom,Europe,176
94055,2020-06-12,United Kingdom,Europe,176
94056,2020-06-13,United Kingdom,Europe,176
94057,2020-06-14,United Kingdom,Europe,176
94058,2020-06-15,United Kingdom,Europe,176
94059,2020-06-16,United Kingdom,Europe,176
94060,2020-06-17,United Kingdom,Europe,176
94061,2020-06-18,United Kingdom,Europe,176
94062,2020-06-19,United Kingdom,Europe,176
94063,2020-06-20,United Kingdom,Europe,176
94064,2020-06-21,United Kingdom,Europe,176
94065,2020-06-22,United Kingdom,Europe,176
94066,2020-06-23,United Kingdom,Europe,176
94067,2020-06-24,United Kingdom,Europe,176
94068,2020-06-25,United Kingdom,Europe,176
94069,2020-06-26,United Kingdom,Europe,176
94070,2020-06-27,United Kingdom,Europe,177
94071,2020-06-28,United Kingdom,Europe,177
94072,2020-06-29,United Kingdom,Europe,177
94073,2020-06-30,United Kingdom,Europe,177
94074,2020-07-01,United Kingdom,Europe,178
94075,2020-07-02,United Kingdom,Europe,178
94076,2020-07-03,United Kingdom,Europe,178
94077,2020-07-04,United Kingdom,Europe,178
94078,2020-07-05,United Kingdom,Europe,179
94079,2020-07-06,United Kingdom,Europe,179
94080,2020-07-07,United Kingdom,Europe,179
94081,2020-07-08,United Kingdom,Europe,179
94082,2020-07-09,United Kingdom,Europe,180
94083,2020-07-10,United Kingdom,Europe,180
94084,2020-07-11,United Kingdom,Europe,180
94085,2020-07-12,United Kingdom,Europe,180
94086,2020-07-13,United Kingdom,Europe,180
94087,2020-07-14,United Kingdom,Europe,180
94088,2020-07-15,United Kingdom,Europe,180
94089,2020-07-16,United Kingdom,Europe,180
94090,2020-07-17,United Kingdom,Europe,180
94091,2020-07-18,United Kingdom,Europe,180
94092,2020-07-19,United Kingdom,Europe,180
94093,2020-07-20,United Kingdom,Europe,180
94094,2020-07-21,United Kingdom,Europe,180
94095,2020-07-22,United Kingdom,Europe,182
94096,2020-07-23,United Kingdom,Europe,184
94097,2020-07-24,United Kingdom,Europe,184
94098,2020-07-25,United Kingdom,Europe,185
94099,2020-07-26,United Kingdom,Europe,185
94100,2020-07-27,United Kingdom,Europe,185
94101,2020-07-28,United Kingdom,Europe,186
94102,2020-07-29,United Kingdom,Europe,186
94103,2020-07-30,United Kingdom,Europe,187
94104,2020-07-31,United Kingdom,Europe,187
94105,2020-08-01,United Kingdom,Europe,188
94106,2020-08-02,United Kingdom,Europe,188
94107,2020-08-03,United Kingdom,Europe,188
94108,2020-08-04,United Kingdom,Europe,189
94109,2020-08-05,United Kingdom,Europe,189
94110,2020-08-06,United Kingdom,Europe,190
94111,2020-08-07,United Kingdom,Europe,190
94112,2020-08-08,United Kingdom,Europe,197
94113,2020-08-09,United Kingdom,Europe,201
94114,2020-08-10,United Kingdom,Europe,201
94115,2020-08-11,United Kingdom,Europe,202
94116,2020-08-12,United Kingdom,Europe,203
94117,2020-08-13,United Kingdom,Europe,205
94118,2020-08-14,United Kingdom,Europe,206
94119,2020-08-15,United Kingdom,Europe,209
94120,2020-08-16,United Kingdom,Europe,215
94121,2020-08-17,United Kingdom,Europe,217
94122,2020-08-18,United Kingdom,Europe,222
94123,2020-08-19,United Kingdom,Europe,223
94124,2020-08-20,United Kingdom,Europe,229
94125,2020-08-21,United Kingdom,Europe,231
94126,2020-08-22,United Kingdom,Europe,239
94127,2020-08-23,United Kingdom,Europe,246
94128,2020-08-24,United Kingdom,Europe,248
94129,2020-08-25,United Kingdom,Europe,256
94130,2020-08-26,United Kingdom,Europe,270
94131,2020-08-27,United Kingdom,Europe,272
94132,2020-08-28,United Kingdom,Europe,274
94133,2020-08-29,United Kingdom,Europe,275
94134,2020-08-30,United Kingdom,Europe,285
94135,2020-08-31,United Kingdom,Europe,288
94136,2020-09-01,United Kingdom,Europe,290
94137,2020-09-02,United Kingdom,Europe,295
94138,2020-09-03,United Kingdom,Europe,298
94139,2020-09-04,United Kingdom,Europe,305
94140,2020-09-05,United Kingdom,Europe,312
94141,2020-09-06,United Kingdom,Europe,315
94142,2020-09-07,United Kingdom,Europe,315
94143,2020-09-08,United Kingdom,Europe,320
94144,2020-09-09,United Kingdom,Europe,322
94145,2020-09-10,United Kingdom,Europe,323
94146,2020-09-11,United Kingdom,Europe,323
94147,2020-09-12,United Kingdom,Europe,327
94148,2020-09-13,United Kingdom,Europe,330
94149,2020-09-14,United Kingdom,Europe,330
94150,2020-09-15,United Kingdom,Europe,334
94151,2020-09-16,United Kingdom,Europe,340
94152,2020-09-17,United Kingdom,Europe,343
94153,2020-09-18,United Kingdom,Europe,346
94154,2020-09-19,United Kingdom,Europe,350
94155,2020-09-20,United Kingdom,Europe,350
94156,2020-09-21,United Kingdom,Europe,350
94157,2020-09-22,United Kingdom,Europe,355
94158,2020-09-23,United Kingdom,Europe,357
94159,2020-09-24,United Kingdom,Europe,361
94160,2020-09-25,United Kingdom,Europe,364
94161,2020-09-26,United Kingdom,Europe,372
94162,2020-09-27,United Kingdom,Europe,379
94163,2020-09-28,United Kingdom,Europe,382
94164,2020-09-29,United Kingdom,Europe,391
94165,2020-09-30,United Kingdom,Europe,396
94166,2020-10-01,United Kingdom,Europe,410
94167,2020-10-02,United Kingdom,Europe,416
94168,2020-10-03,United Kingdom,Europe,428
94169,2020-10-04,United Kingdom,Europe,432
94170,2020-10-05,United Kingdom,Europe,432
94171,2020-10-06,United Kingdom,Europe,437
94172,2020-10-07,United Kingdom,Europe,445
94173,2020-10-08,United Kingdom,Europe,452
94174,2020-10-09,United Kingdom,Europe,468
94175,2020-10-10,United Kingdom,Europe,476
94176,2020-10-11,United Kingdom,Europe,485
94177,2020-10-12,United Kingdom,Europe,486
94178,2020-10-13,United Kingdom,Europe,499
94179,2020-10-14,United Kingdom,Europe,516
94180,2020-10-15,United Kingdom,Europe,531
94181,2020-10-16,United Kingdom,Europe,544
94182,2020-10-17,United Kingdom,Europe,558
94183,2020-10-18,United Kingdom,Europe,571
94184,2020-10-19,United Kingdom,Europe,577
94185,2020-10-20,United Kingdom,Europe,608
94186,2020-10-21,United Kingdom,Europe,621
94187,2020-10-22,United Kingdom,Europe,630
94188,2020-10-23,United Kingdom,Europe,641
94189,2020-10-24,United Kingdom,Europe,660
94190,2020-10-25,United Kingdom,Europe,667
94191,2020-10-26,United Kingdom,Europe,670
94192,2020-10-27,United Kingdom,Europe,679
94193,2020-10-28,United Kingdom,Europe,682
94194,2020-10-29,United Kingdom,Europe,688
94195,2020-10-30,United Kingdom,Europe,693
94196,2020-10-31,United Kingdom,Europe,697
94197,2020-11-01,United Kingdom,Europe,703
94198,2020-11-02,United Kingdom,Europe,707
94199,2020-11-03,United Kingdom,Europe,730
94200,2020-11-04,United Kingdom,Europe,743
94201,2020-11-05,United Kingdom,Europe,754
94202,2020-11-06,United Kingdom,Europe,770
94203,2020-11-07,United Kingdom,Europe,785
94204,2020-11-08,United Kingdom,Europe,793
94205,2020-11-09,United Kingdom,Europe,805
94206,2020-11-10,United Kingdom,Europe,814
94207,2020-11-11,United Kingdom,Europe,842
94208,2020-11-12,United Kingdom,Europe,864
94209,2020-11-13,United Kingdom,Europe,876
94210,2020-11-14,United Kingdom,Europe,887
94211,2020-11-15,United Kingdom,Europe,902
94212,2020-11-16,United Kingdom,Europe,907
94213,2020-11-17,United Kingdom,Europe,915
94214,2020-11-18,United Kingdom,Europe,926
94215,2020-11-19,United Kingdom,Europe,931
94216,2020-11-20,United Kingdom,Europe,943
94217,2020-11-21,United Kingdom,Europe,953
94218,2020-11-22,United Kingdom,Europe,958
94219,2020-11-23,United Kingdom,Europe,967
94220,2020-11-24,United Kingdom,Europe,981
94221,2020-11-25,United Kingdom,Europe,991
94222,2020-11-26,United Kingdom,Europe,991
94223,2020-11-27,United Kingdom,Europe,999
94224,2020-11-28,United Kingdom,Europe,1009
94225,2020-11-29,United Kingdom,Europe,1014
94226,2020-11-30,United Kingdom,Europe,1020
94227,2020-12-01,United Kingdom,Europe,1030
94228,2020-12-02,United Kingdom,Europe,1035
94229,2020-12-03,United Kingdom,Europe,1038
94230,2020-12-04,United Kingdom,Europe,1042
94231,2020-12-05,United Kingdom,Europe,1048
94232,2020-12-06,United Kingdom,Europe,1053
94233,2020-12-07,United Kingdom,Europe,1055
94234,2020-12-08,United Kingdom,Europe,1058
94235,2020-12-09,United Kingdom,Europe,1065
94236,2020-12-10,United Kingdom,Europe,1069
94237,2020-12-11,United Kingdom,Europe,1070
94238,2020-12-12,United Kingdom,Europe,1072
94239,2020-12-13,United Kingdom,Europe,1075
94240,2020-12-14,United Kingdom,Europe,1082
94241,2020-12-15,United Kingdom,Europe,1104
94242,2020-12-16,United Kingdom,Europe,1125
94243,2020-12-17,United Kingdom,Europe,1153
94244,2020-12-18,United Kingdom,Europe,1184
94245,2020-12-19,United Kingdom,Europe,1211
94246,2020-12-20,United Kingdom,Europe,1244
94247,2020-12-21,United Kingdom,Europe,1282
94248,2020-12-22,United Kingdom,Europe,1330
94249,2020-12-23,United Kingdom,Europe,1398
94250,2020-12-24,United Kingdom,Europe,1476
94251,2020-12-25,United Kingdom,Europe,1534
94252,2020-12-26,United Kingdom,Europe,1593
94253,2020-12-27,United Kingdom,Europe,1661
94254,2020-12-28,United Kingdom,Europe,1706
94255,2020-12-29,United Kingdom,Europe,1793
94256,2020-12-30,United Kingdom,Europe,1973
94257,2020-12-31,United Kingdom,Europe,2040
94258,2021-01-01,United Kingdom,Europe,2212
94259,2021-01-02,United Kingdom,Europe,2304
94260,2021-01-03,United Kingdom,Europe,2406
94261,2021-01-04,United Kingdom,Europe,2513
94262,2021-01-05,United Kingdom,Europe,2626
94263,2021-01-06,United Kingdom,Europe,2798
94264,2021-01-07,United Kingdom,Europe,2928
94265,2021-01-08,United Kingdom,Europe,3021
94266,2021-01-09,United Kingdom,Europe,3109
94267,2021-01-10,United Kingdom,Europe,3170
94268,2021-01-11,United Kingdom,Europe,3240
94269,2021-01-12,United Kingdom,Europe,3324
94270,2021-01-13,United Kingdom,Europe,3431
94271,2021-01-14,United Kingdom,Europe,3509
94272,2021-01-15,United Kingdom,Europe,3575
94273,2021-01-16,United Kingdom,Europe,3637
94274,2021-01-17,United Kingdom,Europe,3670
94275,2021-01-18,United Kingdom,Europe,3712
94276,2021-01-19,United Kingdom,Europe,3793
94277,2020-01-22,United Kingdom,Europe,0
94278,2020-01-23,United Kingdom,Europe,0
94279,2020-01-24,United Kingdom,Europe,0
94280,2020-01-25,United Kingdom,Europe,0
94281,2020-01-26,United Kingdom,Europe,0
94282,2020-01-27,United Kingdom,Europe,0
94283,2020-01-28,United Kingdom,Europe,0
94284,2020-01-29,United Kingdom,Europe,0
94285,2020-01-30,United Kingdom,Europe,0
94286,2020-01-31,United Kingdom,Europe,0
94287,2020-02-01,United Kingdom,Europe,0
94288,2020-02-02,United Kingdom,Europe,0
94289,2020-02-03,United Kingdom,Europe,0
94290,2020-02-04,United Kingdom,Europe,0
94291,2020-02-05,United Kingdom,Europe,0
94292,2020-02-06,United Kingdom,Europe,0
94293,2020-02-07,United Kingdom,Europe,0
94294,2020-02-08,United Kingdom,Europe,0
94295,2020-02-09,United Kingdom,Europe,0
94296,2020-02-10,United Kingdom,Europe,0
94297,2020-02-11,United Kingdom,Europe,0
94298,2020-02-12,United Kingdom,Europe,0
94299,2020-02-13,United Kingdom,Europe,0
94300,2020-02-14,United Kingdom,Europe,0
94301,2020-02-15,United Kingdom,Europe,0
94302,2020-02-16,United Kingdom,Europe,0
94303,2020-02-17,United Kingdom,Europe,0
94304,2020-02-18,United Kingdom,Europe,0
94305,2020-02-19,United Kingdom,Europe,0
94306,2020-02-20,United Kingdom,Europe,0
94307,2020-02-21,United Kingdom,Europe,0
94308,2020-02-22,United Kingdom,Europe,0
94309,2020-02-23,United Kingdom,Europe,0
94310,2020-02-24,United Kingdom,Europe,0
94311,2020-02-25,United Kingdom,Europe,0
94312,2020-02-26,United Kingdom,Europe,0
94313,2020-02-27,United Kingdom,Europe,0
94314,2020-02-28,United Kingdom,Europe,0
94315,2020-02-29,United Kingdom,Europe,0
94316,2020-03-01,United Kingdom,Europe,0
94317,2020-03-02,United Kingdom,Europe,0
94318,2020-03-03,United Kingdom,Europe,0
94319,2020-03-04,United Kingdom,Europe,0
94320,2020-03-05,United Kingdom,Europe,0
94321,2020-03-06,United Kingdom,Europe,0
94322,2020-03-07,United Kingdom,Europe,0
94323,2020-03-08,United Kingdom,Europe,0
94324,2020-03-09,United Kingdom,Europe,0
94325,2020-03-10,United Kingdom,Europe,0
94326,2020-03-11,United Kingdom,Europe,0
94327,2020-03-12,United Kingdom,Europe,0
94328,2020-03-13,United Kingdom,Europe,0
94329,2020-03-14,United Kingdom,Europe,0
94330,2020-03-15,United Kingdom,Europe,0
94331,2020-03-16,United Kingdom,Europe,0
94332,2020-03-17,United Kingdom,Europe,0
94333,2020-03-18,United Kingdom,Europe,0
94334,2020-03-19,United Kingdom,Europe,0
94335,2020-03-20,United Kingdom,Europe,1
94336,2020-03-21,United Kingdom,Europe,1
94337,2020-03-22,United Kingdom,Europe,5
94338,2020-03-23,United Kingdom,Europe,13
94339,2020-03-24,United Kingdom,Europe,23
94340,2020-03-25,United Kingdom,Europe,23
94341,2020-03-26,United Kingdom,Europe,25
94342,2020-03-27,United Kingdom,Europe,29
94343,2020-03-28,United Kingdom,Europe,32
94344,2020-03-29,United Kingdom,Europe,42
94345,2020-03-30,United Kingdom,Europe,49
94346,2020-03-31,United Kingdom,Europe,60
94347,2020-04-01,United Kingdom,Europe,68
94348,2020-04-02,United Kingdom,Europe,95
94349,2020-04-03,United Kingdom,Europe,114
94350,2020-04-04,United Kingdom,Europe,126
94351,2020-04-05,United Kingdom,Europe,127
94352,2020-04-06,United Kingdom,Europe,139
94353,2020-04-07,United Kingdom,Europe,150
94354,2020-04-08,United Kingdom,Europe,158
94355,2020-04-09,United Kingdom,Europe,190
94356,2020-04-10,United Kingdom,Europe,201
94357,2020-04-11,United Kingdom,Europe,226
94358,2020-04-12,United Kingdom,Europe,228
94359,2020-04-13,United Kingdom,Europe,242
94360,2020-04-14,United Kingdom,Europe,254
94361,2020-04-15,United Kingdom,Europe,256
94362,2020-04-16,United Kingdom,Europe,284
94363,2020-04-17,United Kingdom,Europe,291
94364,2020-04-18,United Kingdom,Europe,297
94365,2020-04-19,United Kingdom,Europe,298
94366,2020-04-20,United Kingdom,Europe,300
94367,2020-04-21,United Kingdom,Europe,307
94368,2020-04-22,United Kingdom,Europe,307
94369,2020-04-23,United Kingdom,Europe,307
94370,2020-04-24,United Kingdom,Europe,308
94371,2020-04-25,United Kingdom,Europe,308
94372,2020-04-26,United Kingdom,Europe,308
94373,2020-04-27,United Kingdom,Europe,308
94374,2020-04-28,United Kingdom,Europe,309
94375,2020-04-29,United Kingdom,Europe,313
94376,2020-04-30,United Kingdom,Europe,315
94377,2020-05-01,United Kingdom,Europe,316
94378,2020-05-02,United Kingdom,Europe,320
94379,2020-05-03,United Kingdom,Europe,321
94380,2020-05-04,United Kingdom,Europe,325
94381,2020-05-05,United Kingdom,Europe,326
94382,2020-05-06,United Kingdom,Europe,327
94383,2020-05-07,United Kingdom,Europe,329
94384,2020-05-08,United Kingdom,Europe,329
94385,2020-05-09,United Kingdom,Europe,329
94386,2020-05-10,United Kingdom,Europe,330
94387,2020-05-11,United Kingdom,Europe,330
94388,2020-05-12,United Kingdom,Europe,331
94389,2020-05-13,United Kingdom,Europe,332
94390,2020-05-14,United Kingdom,Europe,332
94391,2020-05-15,United Kingdom,Europe,334
94392,2020-05-16,United Kingdom,Europe,335
94393,2020-05-17,United Kingdom,Europe,335
94394,2020-05-18,United Kingdom,Europe,335
94395,2020-05-19,United Kingdom,Europe,335
94396,2020-05-20,United Kingdom,Europe,336
94397,2020-05-21,United Kingdom,Europe,336
94398,2020-05-22,United Kingdom,Europe,336
94399,2020-05-23,United Kingdom,Europe,336
94400,2020-05-24,United Kingdom,Europe,336
94401,2020-05-25,United Kingdom,Europe,336
94402,2020-05-26,United Kingdom,Europe,336
94403,2020-05-27,United Kingdom,Europe,336
94404,2020-05-28,United Kingdom,Europe,336
94405,2020-05-29,United Kingdom,Europe,336
94406,2020-05-30,United Kingdom,Europe,336
94407,2020-05-31,United Kingdom,Europe,336
94408,2020-06-01,United Kingdom,Europe,336
94409,2020-06-02,United Kingdom,Europe,336
94410,2020-06-03,United Kingdom,Europe,336
94411,2020-06-04,United Kingdom,Europe,336
94412,2020-06-05,United Kingdom,Europe,336
94413,2020-06-06,United Kingdom,Europe,336
94414,2020-06-07,United Kingdom,Europe,336
94415,2020-06-08,United Kingdom,Europe,336
94416,2020-06-09,United Kingdom,Europe,336
94417,2020-06-10,United Kingdom,Europe,336
94418,2020-06-11,United Kingdom,Europe,336
94419,2020-06-12,United Kingdom,Europe,336
94420,2020-06-13,United Kingdom,Europe,336
94421,2020-06-14,United Kingdom,Europe,336
94422,2020-06-15,United Kingdom,Europe,336
94423,2020-06-16,United Kingdom,Europe,336
94424,2020-06-17,United Kingdom,Europe,336
94425,2020-06-18,United Kingdom,Europe,336
94426,2020-06-19,United Kingdom,Europe,336
94427,2020-06-20,United Kingdom,Europe,336
94428,2020-06-21,United Kingdom,Europe,336
94429,2020-06-22,United Kingdom,Europe,336
94430,2020-06-23,United Kingdom,Europe,336
94431,2020-06-24,United Kingdom,Europe,336
94432,2020-06-25,United Kingdom,Europe,336
94433,2020-06-26,United Kingdom,Europe,336
94434,2020-06-27,United Kingdom,Europe,336
94435,2020-06-28,United Kingdom,Europe,336
94436,2020-06-29,United Kingdom,Europe,336
94437,2020-06-30,United Kingdom,Europe,336
94438,2020-07-01,United Kingdom,Europe,336
94439,2020-07-02,United Kingdom,Europe,336
94440,2020-07-03,United Kingdom,Europe,336
94441,2020-07-04,United Kingdom,Europe,336
94442,2020-07-05,United Kingdom,Europe,336
94443,2020-07-06,United Kingdom,Europe,336
94444,2020-07-07,United Kingdom,Europe,336
94445,2020-07-08,United Kingdom,Europe,336
94446,2020-07-09,United Kingdom,Europe,336
94447,2020-07-10,United Kingdom,Europe,336
94448,2020-07-11,United Kingdom,Europe,336
94449,2020-07-12,United Kingdom,Europe,336
94450,2020-07-13,United Kingdom,Europe,336
94451,2020-07-14,United Kingdom,Europe,336
94452,2020-07-15,United Kingdom,Europe,336
94453,2020-07-16,United Kingdom,Europe,336
94454,2020-07-17,United Kingdom,Europe,336
94455,2020-07-18,United Kingdom,Europe,336
94456,2020-07-19,United Kingdom,Europe,336
94457,2020-07-20,United Kingdom,Europe,336
94458,2020-07-21,United Kingdom,Europe,336
94459,2020-07-22,United Kingdom,Europe,336
94460,2020-07-23,United Kingdom,Europe,336
94461,2020-07-24,United Kingdom,Europe,336
94462,2020-07-25,United Kingdom,Europe,336
94463,2020-07-26,United Kingdom,Europe,336
94464,2020-07-27,United Kingdom,Europe,336
94465,2020-07-28,United Kingdom,Europe,336
94466,2020-07-29,United Kingdom,Europe,336
94467,2020-07-30,United Kingdom,Europe,336
94468,2020-07-31,United Kingdom,Europe,336
94469,2020-08-01,United Kingdom,Europe,336
94470,2020-08-02,United Kingdom,Europe,336
94471,2020-08-03,United Kingdom,Europe,336
94472,2020-08-04,United Kingdom,Europe,336
94473,2020-08-05,United Kingdom,Europe,336
94474,2020-08-06,United Kingdom,Europe,336
94475,2020-08-07,United Kingdom,Europe,336
94476,2020-08-08,United Kingdom,Europe,336
94477,2020-08-09,United Kingdom,Europe,336
94478,2020-08-10,United Kingdom,Europe,336
94479,2020-08-11,United Kingdom,Europe,336
94480,2020-08-12,United Kingdom,Europe,336
94481,2020-08-13,United Kingdom,Europe,336
94482,2020-08-14,United Kingdom,Europe,336
94483,2020-08-15,United Kingdom,Europe,336
94484,2020-08-16,United Kingdom,Europe,336
94485,2020-08-17,United Kingdom,Europe,336
94486,2020-08-18,United Kingdom,Europe,336
94487,2020-08-19,United Kingdom,Europe,336
94488,2020-08-20,United Kingdom,Europe,336
